Entity,Code,Year,Median age - Sex: all - Age: all - Variant: estimates,Median age - Sex: all - Age: all - Variant: medium
Andorra,AND,2006,36.846,
Andorra,AND,2007,37.171,
Andorra,AND,2008,37.589,
Andorra,AND,2009,38.131,
Andorra,AND,2010,38.547,
Andorra,AND,2011,38.629,
Andorra,AND,2012,38.774,
Andorra,AND,2013,39.124,
Andorra,AND,2014,39.53,
Andorra,AND,2015,39.939,
Andorra,AND,2016,40.366,
Andorra,AND,2017,40.799,
Andorra,AND,2018,41.294,
Andorra,AND,2019,41.731,
Andorra,AND,2020,42.125,
Andorra,AND,2021,42.511,
Andorra,AND,2022,42.832,
Andorra,AND,2023,43.162,
Andorra,AND,2024,,43.495
Andorra,AND,2025,,43.854
Andorra,AND,2026,,44.237
Andorra,AND,2027,,44.66
Andorra,AND,2028,,45.134
Andorra,AND,2029,,45.611
Andorra,AND,2030,,46.077
Andorra,AND,2031,,46.548
Andorra,AND,2032,,47.026
Andorra,AND,2033,,47.484
Andorra,AND,2034,,47.927
Andorra,AND,2035,,48.352
Andorra,AND,2036,,48.803
Andorra,AND,2037,,49.255
Andorra,AND,2038,,49.68
Andorra,AND,2039,,50.107
Andorra,AND,2040,,50.55
Andorra,AND,2041,,50.986
Andorra,AND,2042,,51.404
Andorra,AND,2043,,51.826
Andorra,AND,2044,,52.246
Andorra,AND,2045,,52.667
Andorra,AND,2046,,53.064
Andorra,AND,2047,,53.452
Andorra,AND,2048,,53.824
Andorra,AND,2049,,54.163
Andorra,AND,2050,,54.476
Andorra,AND,2051,,54.789
Andorra,AND,2052,,55.097
Andorra,AND,2053,,55.415
Andorra,AND,2054,,55.758
Andorra,AND,2055,,56.101
Andorra,AND,2056,,56.439
Andorra,AND,2057,,56.766
Andorra,AND,2058,,57.081
Andorra,AND,2059,,57.365
Andorra,AND,2060,,57.628
Andorra,AND,2061,,57.881
Andorra,AND,2062,,58.12
Andorra,AND,2063,,58.34
Andorra,AND,2064,,58.548
Andorra,AND,2065,,58.748
Andorra,AND,2066,,58.9
Andorra,AND,2067,,59.019
Andorra,AND,2068,,59.19
Andorra,AND,2069,,59.37
Andorra,AND,2070,,59.521
Andorra,AND,2071,,59.631
Andorra,AND,2072,,59.724
Andorra,AND,2073,,59.781
Andorra,AND,2074,,59.774
Andorra,AND,2075,,59.741
Andorra,AND,2076,,59.723
Andorra,AND,2077,,59.72
Andorra,AND,2078,,59.703
Andorra,AND,2079,,59.589
Andorra,AND,2080,,59.363
Andorra,AND,2081,,58.931
Andorra,AND,2082,,58.707
Andorra,AND,2083,,58.702
Andorra,AND,2084,,58.666
Andorra,AND,2085,,58.608
Andorra,AND,2086,,58.558
Andorra,AND,2087,,58.515
Andorra,AND,2088,,58.472
Andorra,AND,2089,,58.443
Andorra,AND,2090,,58.409
Andorra,AND,2091,,58.374
Andorra,AND,2092,,58.365
Andorra,AND,2093,,58.369
Andorra,AND,2094,,58.376
Andorra,AND,2095,,58.385
Andorra,AND,2096,,58.397
Andorra,AND,2097,,58.415
Andorra,AND,2098,,58.437
Andorra,AND,2099,,58.456
Andorra,AND,2100,,58.476
Angola,AGO,1950,18.903,
Angola,AGO,1951,19.022,
Angola,AGO,1952,19.123,
Angola,AGO,1953,19.196,
Angola,AGO,1954,19.24,
Angola,AGO,1955,19.254,
Angola,AGO,1956,19.237,
Angola,AGO,1957,19.193,
Angola,AGO,1958,19.118,
Angola,AGO,1959,19,
Angola,AGO,1960,18.837,
Angola,AGO,1961,18.617,
Angola,AGO,1962,18.353,
Angola,AGO,1963,18.09,
Angola,AGO,1964,17.839,
Angola,AGO,1965,17.601,
Angola,AGO,1966,17.345,
Angola,AGO,1967,17.021,
Angola,AGO,1968,16.685,
Angola,AGO,1969,16.396,
Angola,AGO,1970,16.097,
Angola,AGO,1971,15.868,
Angola,AGO,1972,15.823,
Angola,AGO,1973,15.877,
Angola,AGO,1974,15.95,
Angola,AGO,1975,16.025,
Angola,AGO,1976,16.097,
Angola,AGO,1977,16.179,
Angola,AGO,1978,16.276,
Angola,AGO,1979,16.368,
Angola,AGO,1980,16.46,
Angola,AGO,1981,16.542,
Angola,AGO,1982,16.608,
Angola,AGO,1983,16.662,
Angola,AGO,1984,16.695,
Angola,AGO,1985,16.701,
Angola,AGO,1986,16.684,
Angola,AGO,1987,16.643,
Angola,AGO,1988,16.581,
Angola,AGO,1989,16.501,
Angola,AGO,1990,16.412,
Angola,AGO,1991,16.317,
Angola,AGO,1992,16.227,
Angola,AGO,1993,16.141,
Angola,AGO,1994,16.061,
Angola,AGO,1995,16.015,
Angola,AGO,1996,15.997,
Angola,AGO,1997,15.998,
Angola,AGO,1998,16.01,
Angola,AGO,1999,16.023,
Angola,AGO,2000,16.04,
Angola,AGO,2001,16.066,
Angola,AGO,2002,16.099,
Angola,AGO,2003,16.137,
Angola,AGO,2004,16.176,
Angola,AGO,2005,16.209,
Angola,AGO,2006,16.236,
Angola,AGO,2007,16.262,
Angola,AGO,2008,16.281,
Angola,AGO,2009,16.292,
Angola,AGO,2010,16.302,
Angola,AGO,2011,16.314,
Angola,AGO,2012,16.324,
Angola,AGO,2013,16.329,
Angola,AGO,2014,16.317,
Angola,AGO,2015,16.292,
Angola,AGO,2016,16.279,
Angola,AGO,2017,16.279,
Angola,AGO,2018,16.285,
Angola,AGO,2019,16.302,
Angola,AGO,2020,16.321,
Angola,AGO,2021,16.345,
Angola,AGO,2022,16.39,
Angola,AGO,2023,16.452,
Angola,AGO,2024,,16.531
Angola,AGO,2025,,16.626
Angola,AGO,2026,,16.734
Angola,AGO,2027,,16.854
Angola,AGO,2028,,16.984
Angola,AGO,2029,,17.119
Angola,AGO,2030,,17.263
Angola,AGO,2031,,17.417
Angola,AGO,2032,,17.578
Angola,AGO,2033,,17.744
Angola,AGO,2034,,17.913
Angola,AGO,2035,,18.083
Angola,AGO,2036,,18.253
Angola,AGO,2037,,18.428
Angola,AGO,2038,,18.606
Angola,AGO,2039,,18.786
Angola,AGO,2040,,18.967
Angola,AGO,2041,,19.153
Angola,AGO,2042,,19.341
Angola,AGO,2043,,19.533
Angola,AGO,2044,,19.726
Angola,AGO,2045,,19.92
Angola,AGO,2046,,20.116
Angola,AGO,2047,,20.314
Angola,AGO,2048,,20.515
Angola,AGO,2049,,20.719
Angola,AGO,2050,,20.927
Angola,AGO,2051,,21.138
Angola,AGO,2052,,21.351
Angola,AGO,2053,,21.566
Angola,AGO,2054,,21.783
Angola,AGO,2055,,22.001
Angola,AGO,2056,,22.221
Angola,AGO,2057,,22.443
Angola,AGO,2058,,22.668
Angola,AGO,2059,,22.895
Angola,AGO,2060,,23.123
Angola,AGO,2061,,23.351
Angola,AGO,2062,,23.58
Angola,AGO,2063,,23.809
Angola,AGO,2064,,24.04
Angola,AGO,2065,,24.273
Angola,AGO,2066,,24.505
Angola,AGO,2067,,24.736
Angola,AGO,2068,,24.965
Angola,AGO,2069,,25.193
Angola,AGO,2070,,25.421
Angola,AGO,2071,,25.649
Angola,AGO,2072,,25.876
Angola,AGO,2073,,26.104
Angola,AGO,2074,,26.332
Angola,AGO,2075,,26.561
Angola,AGO,2076,,26.79
Angola,AGO,2077,,27.019
Angola,AGO,2078,,27.248
Angola,AGO,2079,,27.478
Angola,AGO,2080,,27.708
Angola,AGO,2081,,27.937
Angola,AGO,2082,,28.167
Angola,AGO,2083,,28.396
Angola,AGO,2084,,28.623
Angola,AGO,2085,,28.849
Angola,AGO,2086,,29.074
Angola,AGO,2087,,29.298
Angola,AGO,2088,,29.521
Angola,AGO,2089,,29.74
Angola,AGO,2090,,29.958
Angola,AGO,2091,,30.175
Angola,AGO,2092,,30.392
Angola,AGO,2093,,30.607
Angola,AGO,2094,,30.82
Angola,AGO,2095,,31.031
Angola,AGO,2096,,31.241
Angola,AGO,2097,,31.45
Angola,AGO,2098,,31.658
Angola,AGO,2099,,31.864
Angola,AGO,2100,,32.071
Anguilla,AIA,1950,18.949,
Anguilla,AIA,1951,18.654,
Anguilla,AIA,1952,17.945,
Anguilla,AIA,1953,17.201,
Anguilla,AIA,1954,16.637,
Anguilla,AIA,1955,16.389,
Anguilla,AIA,1956,16.337,
Anguilla,AIA,1957,16.234,
Anguilla,AIA,1958,16.122,
Anguilla,AIA,1959,16.037,
Anguilla,AIA,1960,16.078,
Anguilla,AIA,1961,16.187,
Anguilla,AIA,1962,16.306,
Anguilla,AIA,1963,16.418,
Anguilla,AIA,1964,16.503,
Anguilla,AIA,1965,16.532,
Anguilla,AIA,1966,16.547,
Anguilla,AIA,1967,16.602,
Anguilla,AIA,1968,16.644,
Anguilla,AIA,1969,16.635,
Anguilla,AIA,1970,16.576,
Anguilla,AIA,1971,16.516,
Anguilla,AIA,1972,16.46,
Anguilla,AIA,1973,16.446,
Anguilla,AIA,1974,16.62,
Anguilla,AIA,1975,17.017,
Anguilla,AIA,1976,17.487,
Anguilla,AIA,1977,17.968,
Anguilla,AIA,1978,18.463,
Anguilla,AIA,1979,18.948,
Anguilla,AIA,1980,19.401,
Anguilla,AIA,1981,19.842,
Anguilla,AIA,1982,20.237,
Anguilla,AIA,1983,20.568,
Anguilla,AIA,1984,20.925,
Anguilla,AIA,1985,21.364,
Anguilla,AIA,1986,21.86,
Anguilla,AIA,1987,22.343,
Anguilla,AIA,1988,22.811,
Anguilla,AIA,1989,23.305,
Anguilla,AIA,1990,23.806,
Anguilla,AIA,1991,24.304,
Anguilla,AIA,1992,24.781,
Anguilla,AIA,1993,25.197,
Anguilla,AIA,1994,25.563,
Anguilla,AIA,1995,25.917,
Anguilla,AIA,1996,26.294,
Anguilla,AIA,1997,26.687,
Anguilla,AIA,1998,27.063,
Anguilla,AIA,1999,27.443,
Anguilla,AIA,2000,27.795,
Anguilla,AIA,2001,28.1,
Anguilla,AIA,2002,28.455,
Anguilla,AIA,2003,28.849,
Anguilla,AIA,2004,29.238,
Anguilla,AIA,2005,29.623,
Anguilla,AIA,2006,30.019,
Anguilla,AIA,2007,30.426,
Anguilla,AIA,2008,30.832,
Anguilla,AIA,2009,31.241,
Anguilla,AIA,2010,31.63,
Anguilla,AIA,2011,32.019,
Anguilla,AIA,2012,32.431,
Anguilla,AIA,2013,32.865,
Anguilla,AIA,2014,33.178,
Anguilla,AIA,2015,33.526,
Anguilla,AIA,2016,34.031,
Anguilla,AIA,2017,34.552,
Anguilla,AIA,2018,34.969,
Anguilla,AIA,2019,35.495,
Anguilla,AIA,2020,36.071,
Anguilla,AIA,2021,36.95,
Anguilla,AIA,2022,37.773,
Anguilla,AIA,2023,38.013,
Anguilla,AIA,2024,,38.32
Anguilla,AIA,2025,,38.717
Anguilla,AIA,2026,,39.14
Anguilla,AIA,2027,,39.578
Anguilla,AIA,2028,,39.991
Anguilla,AIA,2029,,40.373
Anguilla,AIA,2030,,40.73
Anguilla,AIA,2031,,41.056
Anguilla,AIA,2032,,41.398
Anguilla,AIA,2033,,41.717
Anguilla,AIA,2034,,42.013
Anguilla,AIA,2035,,42.304
Anguilla,AIA,2036,,42.563
Anguilla,AIA,2037,,42.825
Anguilla,AIA,2038,,43.117
Anguilla,AIA,2039,,43.416
Anguilla,AIA,2040,,43.712
Anguilla,AIA,2041,,43.985
Anguilla,AIA,2042,,44.241
Anguilla,AIA,2043,,44.532
Anguilla,AIA,2044,,44.867
Anguilla,AIA,2045,,45.226
Anguilla,AIA,2046,,45.602
Anguilla,AIA,2047,,45.99
Anguilla,AIA,2048,,46.397
Anguilla,AIA,2049,,46.786
Anguilla,AIA,2050,,47.174
Anguilla,AIA,2051,,47.574
Anguilla,AIA,2052,,47.978
Anguilla,AIA,2053,,48.381
Anguilla,AIA,2054,,48.786
Anguilla,AIA,2055,,49.199
Anguilla,AIA,2056,,49.602
Anguilla,AIA,2057,,49.996
Anguilla,AIA,2058,,50.402
Anguilla,AIA,2059,,50.823
Anguilla,AIA,2060,,51.234
Anguilla,AIA,2061,,51.63
Anguilla,AIA,2062,,52.033
Anguilla,AIA,2063,,52.458
Anguilla,AIA,2064,,52.843
Anguilla,AIA,2065,,53.168
Anguilla,AIA,2066,,53.477
Anguilla,AIA,2067,,53.747
Anguilla,AIA,2068,,53.976
Anguilla,AIA,2069,,54.092
Anguilla,AIA,2070,,54.156
Anguilla,AIA,2071,,54.23
Anguilla,AIA,2072,,54.286
Anguilla,AIA,2073,,54.314
Anguilla,AIA,2074,,54.322
Anguilla,AIA,2075,,54.316
Anguilla,AIA,2076,,54.352
Anguilla,AIA,2077,,54.387
Anguilla,AIA,2078,,54.415
Anguilla,AIA,2079,,54.461
Anguilla,AIA,2080,,54.511
Anguilla,AIA,2081,,54.573
Anguilla,AIA,2082,,54.652
Anguilla,AIA,2083,,54.731
Anguilla,AIA,2084,,54.817
Anguilla,AIA,2085,,54.909
Anguilla,AIA,2086,,55.013
Anguilla,AIA,2087,,55.156
Anguilla,AIA,2088,,55.284
Anguilla,AIA,2089,,55.391
Anguilla,AIA,2090,,55.493
Anguilla,AIA,2091,,55.59
Anguilla,AIA,2092,,55.707
Anguilla,AIA,2093,,55.796
Anguilla,AIA,2094,,55.861
Anguilla,AIA,2095,,55.932
Anguilla,AIA,2096,,55.992
Anguilla,AIA,2097,,56.025
Anguilla,AIA,2098,,56.029
Anguilla,AIA,2099,,56.062
Anguilla,AIA,2100,,56.084
Antigua and Barbuda,ATG,1950,18.043,
Antigua and Barbuda,ATG,1951,17.955,
Antigua and Barbuda,ATG,1952,17.914,
Antigua and Barbuda,ATG,1953,17.915,
Antigua and Barbuda,ATG,1954,17.95,
Antigua and Barbuda,ATG,1955,18.016,
Antigua and Barbuda,ATG,1956,18.106,
Antigua and Barbuda,ATG,1957,18.208,
Antigua and Barbuda,ATG,1958,18.314,
Antigua and Barbuda,ATG,1959,18.424,
Antigua and Barbuda,ATG,1960,18.532,
Antigua and Barbuda,ATG,1961,18.636,
Antigua and Barbuda,ATG,1962,18.729,
Antigua and Barbuda,ATG,1963,18.811,
Antigua and Barbuda,ATG,1964,18.672,
Antigua and Barbuda,ATG,1965,18.291,
Antigua and Barbuda,ATG,1966,17.871,
Antigua and Barbuda,ATG,1967,17.437,
Antigua and Barbuda,ATG,1968,17.026,
Antigua and Barbuda,ATG,1969,16.67,
Antigua and Barbuda,ATG,1970,16.662,
Antigua and Barbuda,ATG,1971,16.969,
Antigua and Barbuda,ATG,1972,17.301,
Antigua and Barbuda,ATG,1973,17.667,
Antigua and Barbuda,ATG,1974,18.069,
Antigua and Barbuda,ATG,1975,18.505,
Antigua and Barbuda,ATG,1976,18.959,
Antigua and Barbuda,ATG,1977,19.408,
Antigua and Barbuda,ATG,1978,19.869,
Antigua and Barbuda,ATG,1979,20.339,
Antigua and Barbuda,ATG,1980,20.825,
Antigua and Barbuda,ATG,1981,21.348,
Antigua and Barbuda,ATG,1982,21.891,
Antigua and Barbuda,ATG,1983,22.438,
Antigua and Barbuda,ATG,1984,22.928,
Antigua and Barbuda,ATG,1985,23.354,
Antigua and Barbuda,ATG,1986,23.736,
Antigua and Barbuda,ATG,1987,24.067,
Antigua and Barbuda,ATG,1988,24.335,
Antigua and Barbuda,ATG,1989,24.525,
Antigua and Barbuda,ATG,1990,24.638,
Antigua and Barbuda,ATG,1991,24.833,
Antigua and Barbuda,ATG,1992,25.129,
Antigua and Barbuda,ATG,1993,25.408,
Antigua and Barbuda,ATG,1994,25.676,
Antigua and Barbuda,ATG,1995,25.925,
Antigua and Barbuda,ATG,1996,26.164,
Antigua and Barbuda,ATG,1997,26.429,
Antigua and Barbuda,ATG,1998,26.733,
Antigua and Barbuda,ATG,1999,27.067,
Antigua and Barbuda,ATG,2000,27.371,
Antigua and Barbuda,ATG,2001,27.647,
Antigua and Barbuda,ATG,2002,27.938,
Antigua and Barbuda,ATG,2003,28.233,
Antigua and Barbuda,ATG,2004,28.544,
Antigua and Barbuda,ATG,2005,28.864,
Antigua and Barbuda,ATG,2006,29.187,
Antigua and Barbuda,ATG,2007,29.496,
Antigua and Barbuda,ATG,2008,29.76,
Antigua and Barbuda,ATG,2009,29.985,
Antigua and Barbuda,ATG,2010,30.249,
Antigua and Barbuda,ATG,2011,30.565,
Antigua and Barbuda,ATG,2012,30.912,
Antigua and Barbuda,ATG,2013,31.29,
Antigua and Barbuda,ATG,2014,31.687,
Antigua and Barbuda,ATG,2015,32.082,
Antigua and Barbuda,ATG,2016,32.498,
Antigua and Barbuda,ATG,2017,32.934,
Antigua and Barbuda,ATG,2018,33.381,
Antigua and Barbuda,ATG,2019,33.83,
Antigua and Barbuda,ATG,2020,34.256,
Antigua and Barbuda,ATG,2021,34.665,
Antigua and Barbuda,ATG,2022,35.072,
Antigua and Barbuda,ATG,2023,35.486,
Antigua and Barbuda,ATG,2024,,35.899
Antigua and Barbuda,ATG,2025,,36.305
Antigua and Barbuda,ATG,2026,,36.713
Antigua and Barbuda,ATG,2027,,37.119
Antigua and Barbuda,ATG,2028,,37.536
Antigua and Barbuda,ATG,2029,,37.954
Antigua and Barbuda,ATG,2030,,38.362
Antigua and Barbuda,ATG,2031,,38.761
Antigua and Barbuda,ATG,2032,,39.149
Antigua and Barbuda,ATG,2033,,39.542
Antigua and Barbuda,ATG,2034,,39.934
Antigua and Barbuda,ATG,2035,,40.33
Antigua and Barbuda,ATG,2036,,40.737
Antigua and Barbuda,ATG,2037,,41.154
Antigua and Barbuda,ATG,2038,,41.574
Antigua and Barbuda,ATG,2039,,41.989
Antigua and Barbuda,ATG,2040,,42.402
Antigua and Barbuda,ATG,2041,,42.801
Antigua and Barbuda,ATG,2042,,43.176
Antigua and Barbuda,ATG,2043,,43.52
Antigua and Barbuda,ATG,2044,,43.858
Antigua and Barbuda,ATG,2045,,44.214
Antigua and Barbuda,ATG,2046,,44.574
Antigua and Barbuda,ATG,2047,,44.921
Antigua and Barbuda,ATG,2048,,45.229
Antigua and Barbuda,ATG,2049,,45.518
Antigua and Barbuda,ATG,2050,,45.792
Antigua and Barbuda,ATG,2051,,46.05
Antigua and Barbuda,ATG,2052,,46.294
Antigua and Barbuda,ATG,2053,,46.531
Antigua and Barbuda,ATG,2054,,46.768
Antigua and Barbuda,ATG,2055,,47.011
Antigua and Barbuda,ATG,2056,,47.285
Antigua and Barbuda,ATG,2057,,47.585
Antigua and Barbuda,ATG,2058,,47.89
Antigua and Barbuda,ATG,2059,,48.152
Antigua and Barbuda,ATG,2060,,48.372
Antigua and Barbuda,ATG,2061,,48.57
Antigua and Barbuda,ATG,2062,,48.741
Antigua and Barbuda,ATG,2063,,48.865
Antigua and Barbuda,ATG,2064,,48.968
Antigua and Barbuda,ATG,2065,,49.09
Antigua and Barbuda,ATG,2066,,49.193
Antigua and Barbuda,ATG,2067,,49.281
Antigua and Barbuda,ATG,2068,,49.348
Antigua and Barbuda,ATG,2069,,49.396
Antigua and Barbuda,ATG,2070,,49.485
Antigua and Barbuda,ATG,2071,,49.622
Antigua and Barbuda,ATG,2072,,49.779
Antigua and Barbuda,ATG,2073,,49.932
Antigua and Barbuda,ATG,2074,,50.077
Antigua and Barbuda,ATG,2075,,50.216
Antigua and Barbuda,ATG,2076,,50.351
Antigua and Barbuda,ATG,2077,,50.486
Antigua and Barbuda,ATG,2078,,50.619
Antigua and Barbuda,ATG,2079,,50.746
Antigua and Barbuda,ATG,2080,,50.868
Antigua and Barbuda,ATG,2081,,50.983
Antigua and Barbuda,ATG,2082,,51.09
Antigua and Barbuda,ATG,2083,,51.189
Antigua and Barbuda,ATG,2084,,51.281
Antigua and Barbuda,ATG,2085,,51.367
Antigua and Barbuda,ATG,2086,,51.448
Antigua and Barbuda,ATG,2087,,51.527
Antigua and Barbuda,ATG,2088,,51.593
Antigua and Barbuda,ATG,2089,,51.646
Antigua and Barbuda,ATG,2090,,51.691
Antigua and Barbuda,ATG,2091,,51.733
Antigua and Barbuda,ATG,2092,,51.774
Antigua and Barbuda,ATG,2093,,51.803
Antigua and Barbuda,ATG,2094,,51.828
Antigua and Barbuda,ATG,2095,,51.854
Antigua and Barbuda,ATG,2096,,51.88
Antigua and Barbuda,ATG,2097,,51.911
Antigua and Barbuda,ATG,2098,,51.939
Antigua and Barbuda,ATG,2099,,51.964
Antigua and Barbuda,ATG,2100,,51.994
Argentina,ARG,1950,24.374,
Argentina,ARG,1951,24.501,
Argentina,ARG,1952,24.638,
Argentina,ARG,1953,24.779,
Argentina,ARG,1954,24.92,
Argentina,ARG,1955,25.049,
Argentina,ARG,1956,25.164,
Argentina,ARG,1957,25.268,
Argentina,ARG,1958,25.368,
Argentina,ARG,1959,25.458,
Argentina,ARG,1960,25.527,
Argentina,ARG,1961,25.587,
Argentina,ARG,1962,25.631,
Argentina,ARG,1963,25.662,
Argentina,ARG,1964,25.685,
Argentina,ARG,1965,25.712,
Argentina,ARG,1966,25.751,
Argentina,ARG,1967,25.791,
Argentina,ARG,1968,25.823,
Argentina,ARG,1969,25.843,
Argentina,ARG,1970,25.864,
Argentina,ARG,1971,25.885,
Argentina,ARG,1972,25.901,
Argentina,ARG,1973,25.916,
Argentina,ARG,1974,25.932,
Argentina,ARG,1975,25.958,
Argentina,ARG,1976,25.978,
Argentina,ARG,1977,25.986,
Argentina,ARG,1978,25.992,
Argentina,ARG,1979,25.996,
Argentina,ARG,1980,25.999,
Argentina,ARG,1981,26.005,
Argentina,ARG,1982,26.014,
Argentina,ARG,1983,26.028,
Argentina,ARG,1984,26.046,
Argentina,ARG,1985,26.068,
Argentina,ARG,1986,26.104,
Argentina,ARG,1987,26.15,
Argentina,ARG,1988,26.197,
Argentina,ARG,1989,26.246,
Argentina,ARG,1990,26.292,
Argentina,ARG,1991,26.333,
Argentina,ARG,1992,26.365,
Argentina,ARG,1993,26.378,
Argentina,ARG,1994,26.387,
Argentina,ARG,1995,26.409,
Argentina,ARG,1996,26.453,
Argentina,ARG,1997,26.524,
Argentina,ARG,1998,26.615,
Argentina,ARG,1999,26.717,
Argentina,ARG,2000,26.837,
Argentina,ARG,2001,26.979,
Argentina,ARG,2002,27.148,
Argentina,ARG,2003,27.335,
Argentina,ARG,2004,27.536,
Argentina,ARG,2005,27.754,
Argentina,ARG,2006,27.983,
Argentina,ARG,2007,28.214,
Argentina,ARG,2008,28.437,
Argentina,ARG,2009,28.659,
Argentina,ARG,2010,28.874,
Argentina,ARG,2011,29.081,
Argentina,ARG,2012,29.29,
Argentina,ARG,2013,29.492,
Argentina,ARG,2014,29.677,
Argentina,ARG,2015,29.861,
Argentina,ARG,2016,30.051,
Argentina,ARG,2017,30.258,
Argentina,ARG,2018,30.491,
Argentina,ARG,2019,30.763,
Argentina,ARG,2020,31.08,
Argentina,ARG,2021,31.403,
Argentina,ARG,2022,31.739,
Argentina,ARG,2023,32.122,
Argentina,ARG,2024,,32.523
Argentina,ARG,2025,,32.923
Argentina,ARG,2026,,33.321
Argentina,ARG,2027,,33.717
Argentina,ARG,2028,,34.112
Argentina,ARG,2029,,34.506
Argentina,ARG,2030,,34.897
Argentina,ARG,2031,,35.283
Argentina,ARG,2032,,35.66
Argentina,ARG,2033,,36.029
Argentina,ARG,2034,,36.389
Argentina,ARG,2035,,36.742
Argentina,ARG,2036,,37.089
Argentina,ARG,2037,,37.435
Argentina,ARG,2038,,37.78
Argentina,ARG,2039,,38.124
Argentina,ARG,2040,,38.463
Argentina,ARG,2041,,38.799
Argentina,ARG,2042,,39.133
Argentina,ARG,2043,,39.466
Argentina,ARG,2044,,39.798
Argentina,ARG,2045,,40.13
Argentina,ARG,2046,,40.468
Argentina,ARG,2047,,40.811
Argentina,ARG,2048,,41.159
Argentina,ARG,2049,,41.509
Argentina,ARG,2050,,41.864
Argentina,ARG,2051,,42.231
Argentina,ARG,2052,,42.608
Argentina,ARG,2053,,42.992
Argentina,ARG,2054,,43.381
Argentina,ARG,2055,,43.774
Argentina,ARG,2056,,44.173
Argentina,ARG,2057,,44.568
Argentina,ARG,2058,,44.959
Argentina,ARG,2059,,45.346
Argentina,ARG,2060,,45.74
Argentina,ARG,2061,,46.142
Argentina,ARG,2062,,46.547
Argentina,ARG,2063,,46.946
Argentina,ARG,2064,,47.332
Argentina,ARG,2065,,47.7
Argentina,ARG,2066,,48.05
Argentina,ARG,2067,,48.383
Argentina,ARG,2068,,48.686
Argentina,ARG,2069,,48.944
Argentina,ARG,2070,,49.118
Argentina,ARG,2071,,49.223
Argentina,ARG,2072,,49.291
Argentina,ARG,2073,,49.331
Argentina,ARG,2074,,49.372
Argentina,ARG,2075,,49.42
Argentina,ARG,2076,,49.471
Argentina,ARG,2077,,49.527
Argentina,ARG,2078,,49.587
Argentina,ARG,2079,,49.652
Argentina,ARG,2080,,49.722
Argentina,ARG,2081,,49.799
Argentina,ARG,2082,,49.883
Argentina,ARG,2083,,49.972
Argentina,ARG,2084,,50.067
Argentina,ARG,2085,,50.169
Argentina,ARG,2086,,50.275
Argentina,ARG,2087,,50.385
Argentina,ARG,2088,,50.499
Argentina,ARG,2089,,50.616
Argentina,ARG,2090,,50.735
Argentina,ARG,2091,,50.854
Argentina,ARG,2092,,50.971
Argentina,ARG,2093,,51.086
Argentina,ARG,2094,,51.196
Argentina,ARG,2095,,51.301
Argentina,ARG,2096,,51.402
Argentina,ARG,2097,,51.497
Argentina,ARG,2098,,51.585
Argentina,ARG,2099,,51.666
Argentina,ARG,2100,,51.737
Armenia,ARM,1950,21.074,
Armenia,ARM,1951,21.351,
Armenia,ARM,1952,21.583,
Armenia,ARM,1953,21.761,
Armenia,ARM,1954,21.869,
Armenia,ARM,1955,21.875,
Armenia,ARM,1956,21.819,
Armenia,ARM,1957,21.807,
Armenia,ARM,1958,21.851,
Armenia,ARM,1959,21.935,
Armenia,ARM,1960,22.035,
Armenia,ARM,1961,22.121,
Armenia,ARM,1962,22.137,
Armenia,ARM,1963,22.003,
Armenia,ARM,1964,21.702,
Armenia,ARM,1965,21.097,
Armenia,ARM,1966,20.276,
Armenia,ARM,1967,19.855,
Armenia,ARM,1968,19.794,
Armenia,ARM,1969,19.889,
Armenia,ARM,1970,20.051,
Armenia,ARM,1971,20.218,
Armenia,ARM,1972,20.384,
Armenia,ARM,1973,20.572,
Armenia,ARM,1974,20.78,
Armenia,ARM,1975,21.003,
Armenia,ARM,1976,21.165,
Armenia,ARM,1977,21.286,
Armenia,ARM,1978,21.465,
Armenia,ARM,1979,21.785,
Armenia,ARM,1980,22.189,
Armenia,ARM,1981,22.573,
Armenia,ARM,1982,22.96,
Armenia,ARM,1983,23.348,
Armenia,ARM,1984,23.72,
Armenia,ARM,1985,24.08,
Armenia,ARM,1986,24.426,
Armenia,ARM,1987,24.746,
Armenia,ARM,1988,25.031,
Armenia,ARM,1989,25.318,
Armenia,ARM,1990,25.586,
Armenia,ARM,1991,25.827,
Armenia,ARM,1992,26.072,
Armenia,ARM,1993,26.352,
Armenia,ARM,1994,26.65,
Armenia,ARM,1995,26.923,
Armenia,ARM,1996,27.137,
Armenia,ARM,1997,27.351,
Armenia,ARM,1998,27.668,
Armenia,ARM,1999,28.088,
Armenia,ARM,2000,28.559,
Armenia,ARM,2001,29.005,
Armenia,ARM,2002,29.336,
Armenia,ARM,2003,29.571,
Armenia,ARM,2004,29.779,
Armenia,ARM,2005,29.973,
Armenia,ARM,2006,30.175,
Armenia,ARM,2007,30.386,
Armenia,ARM,2008,30.662,
Armenia,ARM,2009,30.988,
Armenia,ARM,2010,31.292,
Armenia,ARM,2011,31.559,
Armenia,ARM,2012,31.808,
Armenia,ARM,2013,32.081,
Armenia,ARM,2014,32.384,
Armenia,ARM,2015,32.715,
Armenia,ARM,2016,33.067,
Armenia,ARM,2017,33.445,
Armenia,ARM,2018,33.938,
Armenia,ARM,2019,34.525,
Armenia,ARM,2020,35.054,
Armenia,ARM,2021,35.527,
Armenia,ARM,2022,35.815,
